id,created_at,text
1098085617655787525,2019-02-20 05:03:07,b'08:03 #indoarea accident at the junction of enterprise road and commercial street between a matatu and motorbike\xe2\x80\xa6 https://t.co/lVPpSQIdta'
1098085491528863745,2019-02-20 05:02:37,b'08:02 @ntsa_kenya\nI use qisj website to check inspection details of ex-uk and ex-japan.\n\nNow I want to confirm deta\xe2\x80\xa6 https://t.co/VWrUXOPNjT'
1098084862261633025,2019-02-20 05:00:07,"b""08:00 Today's traffic updates brought to you by #Ma3RouteApp, get it for your android or iPhone &amp; beat jams like a\xe2\x80\xa6 https://t.co/CjgyfSyEhd"""
1098084233267085312,2019-02-20 04:57:37,b'07:57 Beware of livestock on Embakasi roads in the mornings (though I must admit they behave better than some drive\xe2\x80\xa6 https://t.co/astVxWCzOz'
1098083226814504960,2019-02-20 04:53:37,b'07:53 mathree zote za 46 kutoka kawangware kuenda tao kila siku ni patanisho. SURELY !! via @Roddy_ke'
1098083100624650240,2019-02-20 04:53:07,b'07:53 Community area from ministry of water and sanitation down through NSSF buildings joining Kenyatta avenue traf\xe2\x80\xa6 https://t.co/jv8pc8dKNL'
1098082975403687936,2019-02-20 04:52:37,b'07:52 Mombasa via @dunzira'
1098082974610964482,2019-02-20 04:52:37,b'07:52 Thika road as always is in a mess from allsops.Moving slow via @NgangaPitex'
1098082723363729408,2019-02-20 04:51:37,b'07:51 We really really really really really really really really really really\nreally\nreallyreally\nreally\nreally re\xe2\x80\xa6 https://t.co/Q3w0CH7WuX'
1098082345897345024,2019-02-20 04:50:07,b'07:50 Those using Dongo Kundu by pass towards SGR in Mombasa please drive cautiously. Truck carrying sand hit the w\xe2\x80\xa6 https://t.co/xPWS5vlO67'
1098082094797021185,2019-02-20 04:49:07,"b'07:49 thanks to @MikeSonko genious idea of reducing parking fees to 200, now Thika road has turned from being a sup\xe2\x80\xa6 https://t.co/IDRxo0m7Mp'"
1098081968007401473,2019-02-20 04:48:37,b'07:48 Mombasa road kutoka gateway mall kameshikana but kanasonga mdogo mdogo via @DavidOchieng1'
1098081214110543879,2019-02-20 04:45:37,b'07:45 cops on these routes better ubdergo an EQ assessment. Arrogance! via @Khana5TCC'
1098081212999090176,2019-02-20 04:45:37,b'07:45 Langata road Langata road Langata road... Will this situation ever change?? Traffic \xf0\x9f\xa4\xa6 via @hndemwe'
1098081087753015296,2019-02-20 04:45:07,b'07:45 @IsaaCapaldi Sgr southern bypass??? via @warubuku'
1098080583937339392,2019-02-20 04:43:07,b'07:43 @MirriamMnjoki We have been nabbed..sasa ni kutafta ingine..overlapping is charged how much? via @Martinchoks'
1098080332493045760,2019-02-20 04:42:07,"b""07:42 Our route (waiyaki way) nowadays its damn crazy. Uhuru highway same story kameshikana, globe underpass it's e\xe2\x80\xa6 https://t.co/Uzscx3LSs2"""
1098080206785523713,2019-02-20 04:41:37,b'07:41 Accident at GPO round about involving a City shuttle bus n a Vitz wame amua kujuana tu   @PRSA_Roadsafety via @Flipthedj'
1098079578067820544,2019-02-20 04:39:07,b'07:39 hows waiyaki way....ama tudivert route 118.. via @Kim_kamaa'
1098079325759381510,2019-02-20 04:38:07,b'07:38 There is mad traffic along Mombasa road around Mlolongo coming to Nairobi.. via @jamesksilah'
1098079199858999296,2019-02-20 04:37:37,b'07:37 #ArriveAlive #TrafficWatch - Distracted Driving is selfish driving. Texting &amp; social media can wait. No makeu\xe2\x80\xa6 https://t.co/mTMUrIBsXD'
1098079075405582341,2019-02-20 04:37:07,b'07:37 Niko locked jam mombasa road imeanzia gateway mall but kanasonga via @OrengeSolomon'
1098078822824587266,2019-02-20 04:36:07,"b'07:36 SGR Southern bypass roof tumbles down after an accident involving a truck, saloon car and van.\xe2\x80\xa6 https://t.co/6cszqcicHO'"
1098078319050932224,2019-02-20 04:34:07,"b""07:34 an accident has happened on the SGR road tunnel, and from the look of it, it's like this thing was never any\xe2\x80\xa6 https://t.co/JjVBhEFVb5"""
1098077564214611968,2019-02-20 04:31:07,"b""07:31 At Thika road Avoid service lane at survey going to town at all cost.. it's a nightmare  https://t.co/bJAkUj0bfw via @MutumaInc"""
1098077439673225221,2019-02-20 04:30:37,"b""07:30 @majau_k yeah, it's madness! Do we have to leave our homes@5:30am? So as to get to work on time? I'm also fed up! via bhams"""
1098077438385573890,2019-02-20 04:30:37,b'07:30 There is mad traffic along Mombasa road at Mlolongo coming to Nairobi... via @jamesksilah'
1098077186643369984,2019-02-20 04:29:37,b'07:29 the situation on thigiri ridge  https://t.co/DWsjsgkIgL via @fombuya'
1098076305877331968,2019-02-20 04:26:07,b'07:26 @KURAroads @KeNHAKenya which one of you is supposed to fix the road in ruiru town? That road especially the d\xe2\x80\xa6 https://t.co/4o4tozcVqM'
1098075425299984384,2019-02-20 04:22:37,b'07:22 at the new southern bypass in mombasa near sgr . Morning accident  https://t.co/gKmPeocSXF via @D_ngamz'
1098073915249831936,2019-02-20 04:16:37,b'07:16 What\xe2\x80\x99s going on on Mombasa Road inbound? Traffic starts at Lab and Allied via @majau_k'
1098073537892499456,2019-02-20 04:15:07,"b'07:15 #KBX828GKMOSACCO This matatu is being driven this morning by someone who could most likely be drunk, overlapp\xe2\x80\xa6 https://t.co/EwYScAuxXy'"
1098072531037286400,2019-02-20 04:11:07,b'07:11 @MirriamMnjoki mwendo ni wa teketeke off thika rd heading to juja rd from 45 i guess nifike haraka tao via @IOkohth'
1098072027997573120,2019-02-20 04:09:07,"b""07:09 All clear from Gigiri intersection on Limuru Road until 6th Parklands Avenue where there's traffic but moving. via @Alex_Ndalila"""
1098071777379532800,2019-02-20 04:08:07,b'07:08 @Karey_Kamuto Bumps is the issue. They should finish quickly building those flyovers between garden city and survey via @Athanville'
1098071650451574784,2019-02-20 04:07:37,b'07:07 Tell Hon. Mike Sonko. Walking along the streets of Nairobi (Kenyatta avenue opposite I&amp;M building to be speci\xe2\x80\xa6 https://t.co/sRwrWOqD4E'
1098071524710539264,2019-02-20 04:07:07,b'07:07 @IOkohth Thanks God there was no traffic on Juja ed. We were at Ngara at 6:45am via @MirriamMnjoki'
1098071398529093633,2019-02-20 04:06:37,b'07:06 @IOkohth Thanks God there was no traffic on Juja ed.  We were at Ngara at 6:45am via @MirriamMnjoki'
1098071021343657984,2019-02-20 04:05:07,b'07:05 Active evictions of tenants at the Railways club Household items thrown everywhere via @COkwiri'
1098069764096823296,2019-02-20 04:00:07,"b""07:00 Today's traffic updates brought to you by #Ma3RouteApp, get it for your android or iPhone &amp; beat jams like a\xe2\x80\xa6 https://t.co/4SObgMMxUR"""
1098069763153113088,2019-02-20 04:00:07,b'07:00 A very GoodMorning To you all road users Motorists and pedestrians walk and drive safely via @kunguruu'
1098069636980113408,2019-02-20 03:59:37,b'06:59 Trailer stalled on Langata towards Galleria.Drivers proceed with caution. via @melvinnduati'
1098069511243288576,2019-02-20 03:59:07,b'06:59 Leo nimetoka kwa nyumba nikapatana na jam kwa mlango wow..Waiyaki way chronicles via @ItsBensonM'
1098068882047279105,2019-02-20 03:56:37,b'06:56 Hii jam ya Mombasa road Leo imejikoroga kuanzia Nyayo hadi Bellevue so watu wajipange kama hujatoka kwa nyumb\xe2\x80\xa6 https://t.co/onZa7giwF0'
1098068001201553408,2019-02-20 03:53:07,"b'06:53 Well I believe the gov should come up with punitive measures to deter those found vandalizing road signs, ste\xe2\x80\xa6 https://t.co/jCRUUpT7Nr'"
1098067875271720960,2019-02-20 03:52:37,b'06:52 Following really well after Allsops. via @Karey_Kamuto'
1098067750558355459,2019-02-20 03:52:07,b'06:52 Manyanja road building pretty fast via @johnjasuba'
1098067749509742592,2019-02-20 03:52:07,"b'06:52 Waiyaki Way from Mountain View heading to town is hell, traffic traffic traffic, parked on the road via @Ji_keith'"
1098067498048675846,2019-02-20 03:51:07,b'06:51 Accident at sodom stage kangemi causing heavy traffic... No cops at scene. via @DuncanWere'
1098067372026540034,2019-02-20 03:50:37,b'06:50 World traffic waiyaki way jam stated kagem via @kinyurumsafiri'
1098066743522717701,2019-02-20 03:48:07,b'06:48 Kuna ka Fit kamehug Mercedes E250 by force hapo roundabout ya Lower Kabete rd na Peponi Rd next to Sarit. via @SakwaMasai'
1098065233065725952,2019-02-20 03:42:07,b'06:42 thika road traffic is always on another level. via @njer_i'
1098065107077287936,2019-02-20 03:41:37,b'06:41 Thika road avoid service lane...highway inasonga kusonga from Garden city to Survey.... via @XamKinMun'
1098064729396953089,2019-02-20 03:40:07,b'06:40 Super slow at Roasters. via @Karey_Kamuto'
1098064352140251136,2019-02-20 03:38:37,"b'06:38 Langata rd... Miracle is happening...moving nyweeeeee,... Southern bypass teketeke via @georgebest254'"
1098064228286676993,2019-02-20 03:38:07,b'06:38 My Thika road people...Do we start leaving our houses at 5am? Stretch between Safari Park and Allsops has bec\xe2\x80\xa6 https://t.co/zy27TtK8yQ'
1098064227363893249,2019-02-20 03:38:07,b'06:38 @NPSOFFICIAL_KE @APSKenya Kiambu Rd mwendo ni teketeke till hapo Ridgeways slowing down all the way till when\xe2\x80\xa6 https://t.co/Nhhu5h2FSm'
1098063848605736961,2019-02-20 03:36:37,b'06:36 Waiyaki way jam starter at kagemi via @kinyurumsafiri'
1098063597211660294,2019-02-20 03:35:37,"b'06:35 ""My friend, it\'s not even 5.30am. I haven\'t made a single coin yet. But the policeman has taken Sh. 100. That\xe2\x80\xa6 https://t.co/9hB2v60hzN'"
1098063472200429571,2019-02-20 03:35:07,"b'06:35 Strange jam at Sodom area, Kangemi. I wonder if the sins of Gommorah finally caught up? via @MuiruriMirera'"
1098063471365840896,2019-02-20 03:35:07,b'06:35 @MirriamMnjoki   is it a githurai bound bus but thika rd jam kameshika via @IOkohth'
1098063345360490497,2019-02-20 03:34:37,b'06:34 Thika road from Safari park super slow via @james_baragu'
1098062464720211969,2019-02-20 03:31:07,b'06:31 Limuru Road traffic starts from Village market. slowly moving.. via @maggykatoon'
1098062214123216898,2019-02-20 03:30:07,b'06:30 @KURAroads seems to be adding an extra lane on outer ring road. The road has deep excavations that remain unm\xe2\x80\xa6 https://t.co/zLXYzyslGA'
1098062213200392193,2019-02-20 03:30:07,b'06:30 good morning all waiyaki way traffic is flowing well no dramas.. via @sammy_78mwangi'
1098061835675332608,2019-02-20 03:28:37,b'06:28 Kiambu road busy but moving steadily via @Rabink'
1098061584641998849,2019-02-20 03:27:37,b'06:27 when the driver accepts the conductor to direct him now are on juja rd roundabout from Thika Rd.  Nkt via @MirriamMnjoki'
1098061332232974336,2019-02-20 03:26:37,b'06:26 @NickNdeda @1055XFM Good morning on such an awesome alternatively slow morning on MSA road towards GM. the al\xe2\x80\xa6 https://t.co/XJoci0P1j6'
1098060955697717248,2019-02-20 03:25:07,"b'06:25 @KoinangeJeff @HamoProf  Lunga lunga road, likoni road Barabara nyweeee Hakuna jam@kenyan Traffic via @casper_dentist'"
1098060451978534912,2019-02-20 03:23:07,b'06:23 Accident at the southern bypass mombasa  https://t.co/NlTLb2R4AM via @AntonyNyambu'
1098060325679759361,2019-02-20 03:22:37,b'06:22 Langata road is moving  meanwhile  southern bypass  ni teketeke via @georgebest254'
1098060199817080833,2019-02-20 03:22:07,b'06:22 Accident at the southern bypass mombasa   @MsaCrimeAlerts   @KTNNewsKE  https://t.co/32UfqMq9Tx via @AntonyNyambu'
1098059822426177537,2019-02-20 03:20:37,"b'06:20 @CycloneKenya1 Thika road kameshika but si vile sana, matt zinasonga pole pole via @1smus'"
1098059696655749120,2019-02-20 03:20:07,b'06:20 Mombasa road is slow but moving no worries via @mwabalij'
1098059570767908864,2019-02-20 03:19:37,b'06:19 Langata road is busy and moving very well. Mbagathi way ni nyweeeee. via @chirchir2'
1098058941907521536,2019-02-20 03:17:07,b'06:17 I thought the BRT buses were to arrive on February #messyThikaRoad via @Paul_nduati1'
1098057683263991808,2019-02-20 03:12:07,b'06:12 Thika highway already slow at Garden City  towards Allsops at 6:10 am via @Fredengosia'
1098057305856327681,2019-02-20 03:10:37,b'06:10 @hopeonair @RawderKidula Boarded a matatu at 5:50am at Roysambu and in town at 6:08am. Thika Road is moving a\xe2\x80\xa6 https://t.co/jrN3g7hZ83'
1098057061030604800,2019-02-20 03:09:38,b'06:09 Thika road moving via @CycloneKenya1'
1098056928662601734,2019-02-20 03:09:07,b'06:09 Traffic at this hour ? Thika Road is something else via @jwaweruh'
1098051643394977792,2019-02-20 02:48:07,b'05:48 Today Nairobi - Partly cloudy with a high of 26.1\xc2\xb0 C. Winds ENE to E at 9.3 to 19.3kph....have a cool windy day... via @Rustycase'
1098026603580411904,2019-02-20 01:08:37,"b""04:08 Sir, please step out of the vehicle. Your blood lactose level is 5 times the legal limit, not to mention you'\xe2\x80\xa6 https://t.co/xaLH9fDjTL"""
1098008736088625152,2019-02-19 23:57:37,b'02:57 @PlatinumSpanner @DionysiusK The lane accessing Thika between TRM exit and Garden City exit headed toward tow\xe2\x80\xa6 https://t.co/OGMe1kHmiG'
1097969099525754880,2019-02-19 21:20:07,b'00:20 @ntvkenya @ntsa_kenya     @SafedriveAfrica      to learn from the ferry event today in Mombasa. How are our e\xe2\x80\xa6 https://t.co/ci6Ycn95dg'
1097966708868988931,2019-02-19 21:10:37,b'00:10 @Muragedujames @MuchiriH   Unafaa upite superhighway time ya happy hour uone vile mtapelekana na basi via @VicMukoma'
1097934622430765057,2019-02-19 19:03:07,"b'22:03 @patrickomari KBS will end up in Kawangware, quite some way from Lavington. Kileton (48) from Odeon is the be\xe2\x80\xa6 https://t.co/Fw9SWVfvKt'"
1097926443818987520,2019-02-19 18:30:37,b'21:30 Take Kileton matatu from Odeon or KBS no 46 from Kencom via @patrickomari'
1097918894680035330,2019-02-19 18:00:37,"b""21:00 Tomorrow's weather in Nairobi: Partly Cloudy with a high of 28\xc2\xb0C and a low of 16\xc2\xb0C. #PlanWell &amp; have a goodnight. via @DrWambua"""
1097917132887724032,2019-02-19 17:53:37,b'20:53 Pedestrians circumvent the footbridge. They walk slightly past Fig Tree Market &amp;cross the road. via @betty_oburu'
1097917131994341376,2019-02-19 17:53:37,"b""20:53 What's happening at Mbagathi surely via @MsMwanda"""
1097911596259725314,2019-02-19 17:31:37,b'20:31 If on msa road and thinking of using outer if heading to Thika road please dont n i say dont jam galore via @ruthwamats05'
1097909205028298752,2019-02-19 17:22:07,"b'20:22 Hi, where can I get matatus going to Lavington or anywhere near Nakumatt Lavington? via @Elvinah58253082'"
1097904297570983942,2019-02-19 17:02:37,b'20:02 traffic ukiingia Ruaka.Both ways from two rivers.  https://t.co/CwevtCqK0n via @Bedsitterninja'
1097903290879221761,2019-02-19 16:58:37,b'19:58 @Jamleck_Garvey   Lorry dropped off its front axle on edge of left side road to Ruai via @FrankLoiter'
1097894357217222657,2019-02-19 16:23:07,b'19:23 Traffic on Mombasa Road from South c towards GM via @PavaniPasco'
1097894234500333568,2019-02-19 16:22:38,b'19:22 @MikeSonko @ntsa_kenya @jimal_ibrahim  They will do nothing. The whole CBD is such a mess. via @mukamijay'
1097888066449088515,2019-02-19 15:58:07,"b""18:58 There's a matatu stage along Jogoo Road known as Kichwa. You just hear a passenger shout 'weka kichwa.' via @MurimiMwihaki"""
1097887814086258688,2019-02-19 15:57:07,"b""18:57 Yes i am,i drive one of the buses za Githurai 45,and i want to assure it's not easy driving for 12 hours in such traffic via @mckblax"""
1097886933332779008,2019-02-19 15:53:37,"b'18:53 Eastern Bypass from Corner to county is a parking lot,cars overlapping in all sides of the road via @kiragukiragu'"
1097886814755524609,2019-02-19 15:53:09,"b'18:53 Eastern Bypass from Corner to county is a parking lot,cars overlapping in all sides of the road. via @kiragukiragu'"
1097886430037196801,2019-02-19 15:51:37,b'18:51 @KeNHAKenya Thats the problem with kenyan contractors..give it to china we could be overpassing them by now!! via @samuelmburura'
1097885800887390210,2019-02-19 15:49:07,"b'18:49 serious jam on your way to kangemi,, just when you reach westlands.. via @Grahamk84497635'"
1097885171796332544,2019-02-19 15:46:37,b'18:46 Thika Road from Allsops no traffic.https://t.co/6vByzlcvZu via @_kymdavis'
1097885045904343043,2019-02-19 15:46:07,b'18:46 Eastern Bypass . what is happening near Shell Petrol via @FrankLoiter'
1097883284363796482,2019-02-19 15:39:07,b'18:39 @KenyaPower_Care Masai Rd off Msa Rd. Please act fast. Looters waiting to take everything together with the p\xe2\x80\xa6 https://t.co/Z9gt5ub5m1'
1097882404008742912,2019-02-19 15:35:37,b'18:35 githurai kuna SHIDA via @Babanailah'
